,Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,Rank_2018,State,2018,2017,2016,2015,city,lat,lng,population,density,ranking,Fuel_price,Holiday,Month,Year,Quarter,LOAD_FACTOR
9334,2012-12-10,SEA,7,7,6,6,5,4,96,93,89,1031,1027,1020,16,6,0,21,7,29.0,0.51,8,Fog,146,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2859,0,12,2012,4,81.54
9335,2012-12-10,MSP,-7,-12,-17,-9,-14,-18,95,84,73,1016,1014,1013,16,14,4,35,13,45.0,T,6,Snow,293,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2859,0,12,2012,4,81.54
9336,2012-12-10,DTW,6,3,1,3,0,-6,100,82,64,1012,1006,1003,16,12,0,29,13,35.0,T,8,Fog-Rain,274,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2859,0,12,2012,4,81.54
9337,2012-12-10,PHL,16,12,7,15,12,7,100,94,87,1015,1006,1002,10,3,0,19,7,27.0,1.27,8,Fog-Rain,229,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2859,0,12,2012,4,81.54
9338,2012-12-10,BOS,16,11,6,14,9,4,100,95,89,1021,1008,999,16,10,3,34,13,40.0,14.22,8,Rain,163,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2859,0,12,2012,4,81.54
9339,2012-12-10,LGA,16,11,6,14,9,4,100,95,89,1021,1008,999,16,10,3,34,13,40.0,14.22,8,Rain,163,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2859,0,12,2012,4,81.54
9340,2012-12-11,ATL,10,6,2,8,1,-2,86,74,62,1021,1016,1010,16,16,11,32,19,40.0,0.00,6,,319,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2872,0,12,2012,4,81.54
9341,2012-12-11,ORD,1,-2,-4,-4,-6,-8,88,70,51,1021,1017,1014,16,16,13,35,16,47.0,T,3,Snow,228,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2872,0,12,2012,4,81.54
9342,2012-12-11,LAX,20,15,10,13,10,4,93,72,51,1018,1016,1014,16,15,11,16,8,23.0,0.00,2,Fog,180,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2872,0,12,2012,4,81.54
9343,2012-12-11,DFW,10,3,-4,-6,-11,-17,69,42,14,1024,1022,1019,16,16,16,16,4,23.0,0.00,1,,148,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2872,0,12,2012,4,81.54
9344,2012-12-11,DEN,4,-4,-12,-7,-10,-13,88,61,33,1017,1014,1009,16,14,1,26,17,27.0,0.25,5,Fog-Snow,178,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2872,0,12,2012,4,81.54
9345,2012-12-11,JFK,13,9,5,12,2,-4,100,73,45,1023,1012,1002,16,15,5,37,19,45.0,1.27,7,Rain,325,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2872,0,12,2012,4,81.54
9346,2012-12-11,SFO,14,11,8,10,8,5,89,80,71,1019,1015,1012,16,13,0,35,11,42.0,T,5,Fog-Rain,245,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2872,0,12,2012,4,81.54
9347,2012-12-11,CLT,16,12,7,14,7,-2,100,75,50,1021,1013,1007,16,15,11,24,12,34.0,0.00,6,,334,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2872,0,12,2012,4,81.54
9348,2012-12-11,LAS,14,9,4,-3,-5,-7,54,39,23,1019,1016,1011,16,16,16,16,8,19.0,0.00,2,,200,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2872,0,12,2012,4,81.54
9349,2012-12-11,PHX,21,13,5,-6,-8,-11,36,25,13,1019,1016,1014,16,16,16,14,7,23.0,0.00,2,,106,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2872,0,12,2012,4,81.54
9350,2012-12-11,IAH,10,5,0,-2,-4,-6,72,50,22,1024,1021,1020,16,16,16,19,10,,0.00,3,,360,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2872,0,12,2012,4,81.54
9351,2012-12-11,MIA,29,26,22,24,23,21,94,82,70,1018,1015,1014,16,14,10,23,11,45.0,1.52,7,Rain-Thunderstorm,166,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2872,0,12,2012,4,81.54
9352,2012-12-11,MCO,28,24,19,23,21,19,100,85,69,1017,1015,1013,16,12,0,19,8,24.0,1.02,7,Fog-Rain,220,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2872,0,12,2012,4,81.54
9353,2012-12-11,EWR,14,9,5,13,3,-2,100,75,50,1023,1011,1001,16,15,8,40,17,53.0,0.76,7,Rain,324,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2872,0,12,2012,4,81.54
9354,2012-12-11,SEA,8,7,6,4,4,3,89,83,76,1019,1008,1001,16,15,10,32,16,40.0,3.05,8,Rain,190,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2872,0,12,2012,4,81.54
9355,2012-12-11,MSP,-7,-11,-16,-10,-12,-17,96,87,77,1018,1013,1009,16,11,2,16,6,24.0,T,5,Snow,227,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2872,0,12,2012,4,81.54
9356,2012-12-11,DTW,2,-1,-3,-4,-6,-7,75,64,52,1022,1017,1012,16,16,16,39,14,45.0,0.00,6,,228,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2872,0,12,2012,4,81.54
9357,2012-12-11,PHL,14,9,4,13,5,-4,100,73,46,1023,1011,1002,16,13,0,37,14,47.0,2.29,7,Fog-Rain,318,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2872,0,12,2012,4,81.54
9358,2012-12-11,BOS,13,7,1,12,2,-6,93,71,49,1021,1010,1000,16,16,14,34,18,42.0,T,6,Rain,296,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2872,0,12,2012,4,81.54
9359,2012-12-11,LGA,13,7,1,12,2,-6,93,71,49,1021,1010,1000,16,16,14,34,18,42.0,T,6,Rain,296,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2872,0,12,2012,4,81.54
9360,2012-12-12,ATL,11,7,3,4,2,-1,82,71,59,1024,1022,1021,16,16,13,27,15,39.0,T,7,,32,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2908,0,12,2012,4,81.54
9361,2012-12-12,ORD,8,3,-2,-2,-4,-6,78,62,45,1026,1024,1021,16,16,16,32,18,39.0,0.00,1,,204,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2908,0,12,2012,4,81.54
9362,2012-12-12,LAX,17,15,13,13,11,8,86,71,56,1015,1013,1010,16,14,6,23,9,26.0,2.03,7,Fog-Rain,149,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2908,0,12,2012,4,81.54
9363,2012-12-12,DFW,14,6,-2,-4,-8,-11,59,40,20,1027,1024,1022,16,16,16,26,12,35.0,0.00,0,,151,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2908,0,12,2012,4,81.54
9364,2012-12-12,DEN,14,4,-6,-9,-12,-15,55,34,12,1010,1008,1004,16,16,16,35,14,42.0,0.00,3,,190,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2908,0,12,2012,4,81.54
9365,2012-12-12,JFK,7,4,2,-3,-5,-7,64,51,37,1031,1028,1023,16,16,16,21,10,26.0,0.00,6,,356,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2908,0,12,2012,4,81.54
9366,2012-12-12,SFO,13,11,8,9,6,3,89,72,54,1013,1012,1011,16,16,8,29,13,39.0,2.54,5,Rain,271,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2908,0,12,2012,4,81.54
9367,2012-12-12,CLT,9,7,6,4,0,-3,76,65,53,1026,1024,1021,16,16,13,29,15,37.0,1.27,8,Rain,32,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2908,0,12,2012,4,81.54
9368,2012-12-12,LAS,16,11,6,-4,-6,-8,49,34,19,1010,1008,1007,16,16,16,35,17,48.0,0.00,5,,196,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2908,0,12,2012,4,81.54
9369,2012-12-12,PHX,22,14,7,-6,-8,-9,38,25,12,1016,1014,1011,16,16,16,16,8,21.0,0.00,2,,108,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2908,0,12,2012,4,81.54
9370,2012-12-12,IAH,8,4,1,-1,-4,-11,79,50,14,1028,1026,1024,16,16,16,13,5,,0.00,0,,42,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2908,0,12,2012,4,81.54
9371,2012-12-12,MIA,28,26,23,23,22,21,94,80,65,1020,1018,1017,16,16,11,29,10,53.0,0.00,7,,154,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2908,0,12,2012,4,81.54
9372,2012-12-12,MCO,27,23,18,22,20,18,100,90,79,1020,1017,1016,16,11,1,27,12,34.0,14.22,7,Rain-Thunderstorm,134,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2908,0,12,2012,4,81.54
9373,2012-12-12,EWR,7,4,2,-2,-4,-6,70,55,40,1031,1028,1023,16,16,16,19,9,32.0,0.00,6,,334,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2908,0,12,2012,4,81.54
9374,2012-12-12,SEA,7,6,4,4,3,3,89,86,82,1017,1010,1003,16,13,5,21,7,27.0,8.13,8,Rain,205,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2908,0,12,2012,4,81.54
9375,2012-12-12,MSP,6,-2,-11,-2,-6,-11,96,72,48,1018,1014,1012,16,13,8,24,12,37.0,0.00,7,,151,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2908,0,12,2012,4,81.54
9376,2012-12-12,DTW,6,1,-4,-4,-5,-7,88,67,45,1029,1027,1023,16,16,11,24,14,32.0,0.00,1,,191,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2908,0,12,2012,4,81.54
9377,2012-12-12,PHL,9,6,2,-2,-4,-5,64,53,41,1031,1028,1024,16,16,16,19,8,27.0,0.00,7,,350,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2908,0,12,2012,4,81.54
9378,2012-12-12,BOS,4,2,-1,-5,-7,-8,63,54,44,1030,1027,1022,16,16,16,21,14,29.0,0.00,5,,305,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2908,0,12,2012,4,81.54
9379,2012-12-12,LGA,4,2,-1,-5,-7,-8,63,54,44,1030,1027,1022,16,16,16,21,14,29.0,0.00,5,,305,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2908,0,12,2012,4,81.54
9380,2012-12-13,ATL,14,9,5,3,2,1,82,65,47,1028,1026,1024,16,16,16,29,10,35.0,0.00,3,,67,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2876,0,12,2012,4,81.54
9381,2012-12-13,ORD,9,5,0,-1,-3,-6,75,56,36,1025,1022,1019,16,16,16,40,22,52.0,0.00,4,,206,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2876,0,12,2012,4,81.54
9382,2012-12-13,LAX,16,13,10,12,8,4,86,70,53,1010,1009,1007,16,16,16,24,12,29.0,T,5,,277,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2876,0,12,2012,4,81.54
9383,2012-12-13,DFW,19,9,0,-2,-5,-7,63,43,22,1026,1023,1021,16,16,16,29,15,40.0,0.00,1,,151,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2876,0,12,2012,4,81.54
9384,2012-12-13,DEN,13,6,-2,-8,-12,-15,51,32,12,1015,1012,1009,16,16,16,27,13,34.0,0.00,5,,213,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2876,0,12,2012,4,81.54
9385,2012-12-13,JFK,8,4,1,-1,-4,-6,75,56,37,1032,1030,1027,16,16,16,21,7,26.0,0.00,4,,8,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2876,0,12,2012,4,81.54
9386,2012-12-13,SFO,12,9,6,4,3,2,82,64,46,1014,1012,1011,16,16,16,21,8,26.0,0.00,2,,281,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2876,0,12,2012,4,81.54
9387,2012-12-13,CLT,12,8,3,-1,-3,-7,65,50,35,1029,1027,1024,16,16,16,29,14,39.0,0.00,5,,31,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2876,0,12,2012,4,81.54
9388,2012-12-13,LAS,14,11,8,7,4,-3,93,62,30,1008,1006,1003,16,15,11,34,11,42.0,7.37,8,Fog-Rain,177,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2876,0,12,2012,4,81.54
9389,2012-12-13,PHX,22,16,9,12,1,-7,89,53,16,1012,1009,1004,16,16,14,37,13,50.0,2.54,5,Rain,117,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2876,0,12,2012,4,81.54
9390,2012-12-13,IAH,13,7,1,4,-1,-6,79,54,20,1028,1026,1023,16,16,16,14,6,,0.00,1,,101,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2876,0,12,2012,4,81.54
9391,2012-12-13,MIA,28,23,19,22,20,17,93,84,74,1020,1019,1017,16,16,16,21,9,29.0,0.00,6,,315,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2876,0,12,2012,4,81.54
9392,2012-12-13,MCO,18,16,13,17,14,12,100,89,78,1023,1021,1018,16,9,0,32,18,37.0,T,8,Rain,352,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2876,0,12,2012,4,81.54
9393,2012-12-13,EWR,8,4,-1,-3,-4,-5,75,57,38,1032,1030,1027,16,16,16,19,7,24.0,0.00,3,,20,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2876,0,12,2012,4,81.54
9394,2012-12-13,SEA,7,6,3,3,2,0,92,79,65,1018,1015,1010,16,16,13,21,10,23.0,2.29,8,Rain,145,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2876,0,12,2012,4,81.54
9395,2012-12-13,MSP,4,0,-4,-4,-6,-7,92,70,48,1021,1017,1013,16,15,11,19,6,29.0,0.00,4,,288,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2876,0,12,2012,4,81.54
9396,2012-12-13,DTW,7,1,-4,-3,-5,-7,88,64,40,1030,1027,1023,16,16,11,29,13,35.0,0.00,2,,176,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2876,0,12,2012,4,81.54
9397,2012-12-13,PHL,9,5,1,-1,-4,-6,76,55,34,1032,1030,1028,16,16,16,24,7,37.0,0.00,3,,49,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2876,0,12,2012,4,81.54
9398,2012-12-13,BOS,6,2,-2,-3,-4,-6,70,61,51,1032,1029,1026,16,16,16,10,6,11.0,0.00,2,,266,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2876,0,12,2012,4,81.54
9399,2012-12-13,LGA,6,2,-2,-3,-4,-6,70,61,51,1032,1029,1026,16,16,16,10,6,11.0,0.00,2,,266,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2876,0,12,2012,4,81.54
9400,2012-12-14,ATL,15,9,3,3,2,-1,85,63,40,1029,1026,1023,16,16,16,21,7,24.0,0.00,3,,87,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2901,0,12,2012,4,81.54
9401,2012-12-14,ORD,10,3,-3,1,-2,-4,92,67,42,1023,1020,1017,16,16,11,19,10,19.0,0.00,3,,171,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2901,0,12,2012,4,81.54
9402,2012-12-14,LAX,14,11,7,7,4,3,74,61,47,1016,1012,1008,16,16,16,32,11,35.0,1.52,6,Rain,73,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2901,0,12,2012,4,81.54
9403,2012-12-14,DFW,16,14,11,14,7,-4,86,59,32,1021,1015,1010,16,14,4,37,20,47.0,9.91,8,Rain,157,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2901,0,12,2012,4,81.54
9404,2012-12-14,DEN,7,2,-3,-7,-9,-11,63,48,33,1009,1003,998,16,16,16,29,10,32.0,0.00,6,,268,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2901,0,12,2012,4,81.54
9405,2012-12-14,JFK,9,5,0,-1,-3,-4,82,61,39,1027,1024,1022,16,16,16,27,16,34.0,0.00,2,,261,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2901,0,12,2012,4,81.54
9406,2012-12-14,SFO,12,9,6,6,4,3,83,71,59,1017,1013,1010,16,16,16,19,6,21.0,T,6,,310,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2901,0,12,2012,4,81.54
9407,2012-12-14,CLT,15,5,-5,-1,-3,-6,88,57,26,1029,1027,1025,16,15,10,11,5,14.0,0.00,1,,327,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2901,0,12,2012,4,81.54
9408,2012-12-14,LAS,13,9,6,9,4,-3,93,66,39,1011,1005,1001,16,16,13,42,18,58.0,5.08,7,Fog-Rain,198,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2901,0,12,2012,4,81.54
9409,2012-12-14,PHX,16,14,11,12,7,2,86,63,39,1015,1010,1002,16,15,5,29,13,42.0,10.92,7,Rain-Thunderstorm,201,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2901,0,12,2012,4,81.54
9410,2012-12-14,IAH,21,17,12,18,12,4,90,74,48,1023,1019,1014,16,16,16,32,14,40.0,0.00,8,,122,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2901,0,12,2012,4,81.54
9411,2012-12-14,MIA,25,22,18,18,17,16,93,79,64,1021,1019,1018,16,16,14,19,7,26.0,3.05,4,,358,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2901,0,12,2012,4,81.54
9412,2012-12-14,MCO,23,19,14,16,14,12,93,80,66,1024,1022,1020,16,14,3,32,19,39.0,0.00,6,,3,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2901,0,12,2012,4,81.54
9413,2012-12-14,EWR,11,4,-2,-3,-4,-6,78,54,30,1027,1024,1021,16,16,16,26,12,34.0,0.00,4,,241,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2901,0,12,2012,4,81.54
9414,2012-12-14,SEA,6,4,1,3,2,-1,92,81,70,1015,1012,1008,16,11,0,19,6,23.0,7.87,6,Fog-Rain,128,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2901,0,12,2012,4,81.54
9415,2012-12-14,MSP,4,-1,-7,-1,-4,-7,100,82,64,1022,1016,1009,16,12,5,27,14,34.0,0.00,6,,103,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2901,0,12,2012,4,81.54
9416,2012-12-14,DTW,9,4,-2,0,-3,-4,85,68,50,1025,1024,1022,16,15,11,19,7,34.0,0.00,5,,183,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2901,0,12,2012,4,81.54
9417,2012-12-14,PHL,11,5,-1,0,-2,-4,92,65,38,1028,1025,1023,16,15,11,24,8,29.0,0.00,1,,231,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2901,0,12,2012,4,81.54
9418,2012-12-14,BOS,9,4,-1,-3,-5,-8,69,49,29,1025,1022,1017,16,16,16,32,17,39.0,0.00,1,,253,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2901,0,12,2012,4,81.54
9419,2012-12-14,LGA,9,4,-1,-3,-5,-8,69,49,29,1025,1022,1017,16,16,16,32,17,39.0,0.00,1,,253,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2901,0,12,2012,4,81.54
9420,2012-12-15,ATL,16,11,7,6,4,3,76,64,51,1024,1021,1019,16,16,16,16,7,21.0,0.00,7,,120,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2901,0,12,2012,4,81.54
9421,2012-12-15,ORD,10,7,3,9,6,-1,100,81,62,1016,1005,1001,16,11,3,34,18,42.0,8.64,8,Rain,182,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2901,0,12,2012,4,81.54
9422,2012-12-15,LAX,15,12,9,6,5,2,86,65,44,1019,1017,1015,16,16,16,35,15,45.0,T,6,Rain,293,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2901,0,12,2012,4,81.54
9423,2012-12-15,DFW,23,17,10,14,4,-3,100,59,17,1013,1010,1009,16,15,8,34,14,39.0,0.00,7,,223,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2901,0,12,2012,4,81.54
9424,2012-12-15,DEN,8,2,-4,-3,-6,-9,85,58,31,1006,1005,1002,16,12,0,26,12,32.0,0.00,5,Fog,182,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2901,0,12,2012,4,81.54
9425,2012-12-15,JFK,9,6,1,1,-2,-4,76,59,42,1027,1025,1023,16,16,16,16,7,21.0,0.00,6,,45,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2901,0,12,2012,4,81.54
9426,2012-12-15,SFO,9,7,4,7,4,3,86,79,71,1019,1017,1016,16,16,10,32,10,40.0,3.05,6,Rain,140,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2901,0,12,2012,4,81.54
9427,2012-12-15,CLT,15,8,1,2,-1,-3,82,56,30,1025,1022,1019,16,15,11,14,4,19.0,0.00,7,,177,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2901,0,12,2012,4,81.54
9428,2012-12-15,LAS,11,7,4,3,0,-2,79,63,46,1015,1012,1010,16,16,16,32,14,39.0,T,6,Rain,205,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2901,0,12,2012,4,81.54
9429,2012-12-15,PHX,14,12,9,11,8,7,94,83,72,1016,1014,1012,16,15,8,29,11,35.0,6.35,8,Rain,182,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2901,0,12,2012,4,81.54
9430,2012-12-15,IAH,27,22,17,21,20,18,91,80,64,1015,1013,1011,16,15,10,23,13,32.0,0.00,7,Rain,172,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2901,0,12,2012,4,81.54
9431,2012-12-15,MIA,26,23,19,19,18,17,93,78,62,1020,1018,1017,16,16,11,32,9,40.0,T,7,Rain,32,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2901,0,12,2012,4,81.54
9432,2012-12-15,MCO,27,21,14,17,15,13,100,74,48,1022,1020,1018,16,8,0,19,10,34.0,0.00,5,Fog,28,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2901,0,12,2012,4,81.54
9433,2012-12-15,EWR,9,4,0,2,-1,-3,82,64,46,1027,1025,1023,16,16,16,16,6,21.0,0.00,6,,67,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2901,0,12,2012,4,81.54
9434,2012-12-15,SEA,4,3,1,2,0,-3,89,80,70,1013,1006,1001,16,15,5,35,18,47.0,5.33,7,Rain,158,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2901,0,12,2012,4,81.54
